track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
0XkjYeSjC2KXKDspzdE0a2,Temporary,0kdRq6M9xM5QIw0NIfyEHN,ANNA,68KSriYgWJRX6BoCKg5vUD,212962,2022-04-15,27,0.492,0.679,11,-9.37,0,0.0699,0.36,0.000229,0.19,0.294,100.033,37i9dQZF1DWSVQreDCvFMf,OPM Rising
6tgtnlvdYaig6zVRLy6uTF,Segundo,0uoJZ8fHMx64axPxbkpCt7,JC Torio,0R0TZS2gT5YAln72pMKywt,203091,2022-04-29,26,0.771,0.486,4,-11.925,1,0.0626,0.126,0.00179,0.153,0.375,97.993,37i9dQZF1DWSVQreDCvFMf,OPM Rising
7sB979rMCUA66xyoaNJQLA,Tsismis,6VB7upHoX43QeYjS4zOFed,Skyforce,7DZyDrwG6Q6choxF0SkhTR,319929,2022-04-07,26,0.292,0.497,2,-9.313,1,0.026,0.317,0.0164,0.209,0.446,83.992,37i9dQZF1DWSVQreDCvFMf,OPM Rising
4HqJq8YacNEl3oe5k6s4Ne,Love Will Find Its Way,6C6vNhhLsxH3F0urvYrjaI,Amiel Aban,0itvdRoJLu5vIVT8taSwfL,231044,2022-04-01,43,0.682,0.544,0,-5.942,1,0.0294,0.0326,0.0,0.0779,0.419,133.972,37i9dQZF1DWSVQreDCvFMf,OPM Rising
0Cgp9qgoNaOBMBMKB7NE3T,Lovesick - Pagmahalasakit,1Zt2D33ZveDAuJdFD2Ef10,Cesca,1mniOsYnCDXvtsyQWYFOTi,158952,2022-02-18,46,0.619,0.169,4,-12.416,1,0.0493,0.884,2.06e-06,0.101,0.415,134.1,37i9dQZF1DWSVQreDCvFMf,OPM Rising
5qy7M1JshAzIANSJtEfe9a,Paumanhin,1dflKYBqIcK3KClERQfXtB,No Lore,2AAdvH45lwqUJXtFGi4knP,205736,2022-04-01,41,0.569,0.576,9,-9.263,1,0.0292,0.331,0.895,0.113,0.132,129.976,37i9dQZF1DWSVQreDCvFMf,OPM Rising
1BKAkrQVvYWhvSxQOM5RjE,Bahaghari,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,1FWX6MIfjvvoyrB7KmOwYN,256721,2022-02-01,52,0.702,0.765,1,-8.971,1,0.0813,0.0971,0.0,0.104,0.729,94.994,37i9dQZF1DWSVQreDCvFMf,OPM Rising
0nIicCSBj1fLsHKTTBn6W3,Lihim,3HCahYw0Xo2jYBq0vVKAFY,MYK,5dWlCQioJrABGa12P6wffA,253170,2022-02-04,33,0.558,0.496,9,-9.66,1,0.0243,0.327,0.0,0.213,0.705,82.046,37i9dQZF1DWSVQreDCvFMf,OPM Rising
0iAUj1wIuMYmeNjj0QosXC,Dati,2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,6XN9wrjjskCd9YdnqCoqV2,315906,2022-03-04,41,0.284,0.291,3,-11.448,1,0.0334,0.92,0.00035,0.121,0.177,128.019,37i9dQZF1DWSVQreDCvFMf,OPM Rising
65eJg7vBlPmCgNUfmMUytk,Tukso,2biYWNaH3ixEcbqA8rajv5,Kyla Miel Camerong,6PIOD3SK1mnMEWKLJIfIjU,176843,2022-04-22,45,0.614,0.769,9,-5.267,1,0.0589,0.255,1.84e-05,0.562,0.694,100.029,37i9dQZF1DWSVQreDCvFMf,OPM Rising
6IYiOv0NKP6xxVPwdTIWXR,Rosas,6PNmbg0JGERC4758Q1cl37,157,32fSn5fl89wg7WDDdzU8h9,267665,2022-02-23,32,0.445,0.308,5,-9.359,1,0.0357,0.707,5.2e-06,0.0705,0.223,136.972,37i9dQZF1DWSVQreDCvFMf,OPM Rising
1T3fB5SkNrrtwnj9cwuNND,Madali,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,5sIYdlmAmkDwIC1H8N0DXh,293946,2022-02-16,55,0.654,0.604,2,-9.381,1,0.0437,0.847,0.0308,0.121,0.439,127.977,37i9dQZF1DWSVQreDCvFMf,OPM Rising
2UMGTqA4EQBhtWyjVmksGS,Aking Pagtingin,5j1gxsK1zOS8kQNzKTH7as,DaivJstn,3oCAdfia7MZyidgLBq5nZi,183847,2022-02-02,33,0.801,0.383,0,-12.44,1,0.0303,0.412,0.0,0.116,0.836,110.026,37i9dQZF1DWSVQreDCvFMf,OPM Rising
08bIevX4tuT2GRuRrkxqU6,Tempo,4SwV4H2atecTIdXKyLfSfR,Nieman,32IUUHOMQjQIDxbOKCIGyT,205075,2022-04-22,31,0.772,0.453,4,-6.748,0,0.0732,0.169,1.37e-06,0.114,0.848,107.985,37i9dQZF1DWSVQreDCvFMf,OPM Rising
0RSVWDuassbABQo2qqqYiI,Luna,2wWMwIE0QFcnj4JDwYo5A5,From The Sea,2SEG5KY1qzrRb89ODOSDmy,227737,2022-01-28,48,0.592,0.436,7,-8.589,1,0.0297,0.632,3.18e-06,0.109,0.189,136.86,37i9dQZF1DWSVQreDCvFMf,OPM Rising
5y2sH8hvrauATg83jWgDje,Julie,38iGiwGWAkgE2VnflabU7T,Nino Obenza,51eJCEceHqPQsGKIHrUuqZ,202953,2022-04-15,25,0.536,0.405,7,-11.799,1,0.0316,0.831,0.0127,0.0933,0.44,74.423,37i9dQZF1DWSVQreDCvFMf,OPM Rising
41bxL8BDx3hxg6BvmCl7Lx,I ONLY THINK OF YOU,6TX5wo8K752OtN0iDcTPs3,L•Y,2OdyMQPe4oNSvzX2gv1x34,277377,2022-04-14,25,0.853,0.243,7,-10.974,1,0.0356,0.562,0.0456,0.113,0.467,121.972,37i9dQZF1DWSVQreDCvFMf,OPM Rising
3TFXgOSUNVZYmXK1zbvU4f,Dear 4am,1Q6cSR1sVsNzJiyBaNOLgj,Nicole Abuda,04ErWRtF0v7TiV9OXezMYc,307354,2022-02-04,27,0.547,0.516,11,-8.637,1,0.0299,0.0677,0.000155,0.0893,0.121,124.954,37i9dQZF1DWSVQreDCvFMf,OPM Rising
7tCyRuFp95C9VLdHMa8pG9,Aaminin Ko Ba To,1J1FQYm0uU36C7ngGcHszH,Kunnns,0g9OIy06uSO99KEOK8RIAq,202533,2022-01-20,53,0.816,0.593,8,-8.598,1,0.197,0.593,0.0,0.0951,0.836,76.014,37i9dQZF1DWSVQreDCvFMf,OPM Rising
3adl1iFtTa7KU31A7s1DtR,Kailangan ko ng…,2M1iyuNJojQoNdyfIMr54j,jikamarie,4vSgXSM5OqxanzpJQqhFET,225512,2022-02-18,48,0.69,0.841,1,-4.567,0,0.0383,0.0197,0.0,0.672,0.426,109.968,37i9dQZF1DWSVQreDCvFMf,OPM Rising
5GUzt0gFvANYwkD2NCEPrq,Palindrome,5wMe42YSVxyFt6amGFPCbS,CJt,6MnaDiGGvjYaVyLSobh7si,267389,2022-02-18,30,0.41,0.3,1,-12.516,1,0.0876,0.761,0.0,0.153,0.319,171.096,37i9dQZF1DWSVQreDCvFMf,OPM Rising
510vdm0l0ZFPUPtaPA09cg,Threads,26M4OH74JFmRZ2qDJ77sif,Tandems '91,4I2Wgod0lgj7alxDQzqok8,265065,2022-02-14,36,0.742,0.164,5,-13.815,0,0.0387,0.763,0.0,0.0957,0.32,100.576,37i9dQZF1DWSVQreDCvFMf,OPM Rising
31Ox4uUKvZ6UthsV2tpkNi,Bawal Ang Malisya,0qzPP9jEPlte12vBbIK02n,Celine Laroza,6k3BBW0gIbLeMYbwGQK9vl,186966,2022-01-21,30,0.721,0.352,0,-8.441,1,0.0352,0.596,0.0,0.121,0.548,139.791,37i9dQZF1DWSVQreDCvFMf,OPM Rising
1me0Y1D0PJEJbyYMMI1Sbv,Wants,5hAPoOZdijqwQwd8BD6OYn,Psvlm,4r6YgoipYcMSayKHP7DcsA,178955,2022-03-25,46,0.795,0.272,4,-13.708,0,0.0668,0.233,0.0227,0.102,0.34,128.072,37i9dQZF1DWSVQreDCvFMf,OPM Rising
2Wj8VlQtwHfuUUh5qwoNuG,blink,5ebPSE9YI5aLeZ1Z2gkqjn,Clara Benin,6EpnJOCAvRUvXg66j1a0IJ,228000,2021-12-26,41,0.54,0.376,4,-13.677,1,0.0367,0.724,2.2e-05,0.0894,0.395,99.963,37i9dQZF1DWSVQreDCvFMf,OPM Rising
2RdNaeJzkeCBGNqtsvbyPy,LABS,3t80c7XZFuKcSUVyvpI6d3,Crakky,0Wl1YV0R2U1aEXqvl1bW5i,205374,2022-02-07,51,0.76,0.491,1,-9.411,0,0.126,0.468,0.0,0.282,0.869,77.998,37i9dQZF1DWSVQreDCvFMf,OPM Rising
4dPeE10y7OtC3vsBKJRDth,Little Courage,1bPRfjxbCnpHxgGnU59Ml6,Y ARA,4gduipOyfnrCmOOdnY0Xr2,246860,2022-03-25,25,0.679,0.761,9,-5.659,0,0.0361,0.0329,0.000927,0.318,0.576,107.521,37i9dQZF1DWSVQreDCvFMf,OPM Rising
6NAAoxdiUNwHSQUVj8dOns,Everything You Are,0isNdx2FzHaUs3TnQFdGNg,AWAKE84,2u37n6yGiFl0UoGkqYwRUq,210088,2022-02-18,33,0.744,0.543,11,-7.183,1,0.0425,0.196,3.14e-05,0.155,0.474,119.96,37i9dQZF1DWSVQreDCvFMf,OPM Rising
1zSAQcyjCPZuLnxakQsKJd,Watawat,0eTKeqi9ekgs7UMs8ZGNkm,Gabby Alipe,6uFRQpWc6XRRWZAg8mqByS,187100,2022-03-31,33,0.502,0.588,3,-9.571,0,0.0489,0.486,8.42e-05,0.107,0.294,171.902,37i9dQZF1DWSVQreDCvFMf,OPM Rising
70kWaRixZM83Nh5zazGZHq,Runnin' Around,2jVVFmvJih0Myvu6FxQkvp,Austin Reine,6TVpWDZWHYVn0DSlW0T5V2,150939,2022-04-08,30,0.701,0.535,5,-10.251,0,0.0398,0.834,0.0,0.0741,0.461,83.516,37i9dQZF1DWSVQreDCvFMf,OPM Rising
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,58,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4v2yxWNY3WCzB0YS9QJZP4,Byahe,2U5mF0PZqGu6glnz55yY0y,John Roa,6GkdhbqD0GxO1YMan6eK2b,249184,2016-09-30,60,0.682,0.471,8,-9.486,1,0.053,0.565,0.00277,0.0919,0.56,126.618,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
3us3yACYidjyZwm9to0czY,Magandang Dilag,2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,7cqjb3DH3G3aLe7VEIuUkQ,237818,2020-11-20,54,0.898,0.458,6,-12.568,0,0.0463,0.07,0.0,0.387,0.748,110.014,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
152sJgmftB46Q6IsDTUDLN,Diwata (Miss Universe Philippines 2021),2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,45ZolRka5exOabNpGPfbTo,210959,2021-10-01,73,0.886,0.612,11,-8.848,0,0.13,0.192,0.0,0.0687,0.706,106.971,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
3CPoxLu7rmNGAKDcrmikHa,Bisdak,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,5oH7w3jubsTZk8SLfnBO5T,231111,2021-04-07,40,0.732,0.526,2,-8.986,0,0.0323,0.729,0.489,0.21,0.358,134.999,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7bUvgvAf0tdQIty95lV5wf,Dance With You,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,3SIGbTYOaRM0UHA64nUtgE,244321,2020-11-19,61,0.771,0.629,8,-7.1,1,0.0833,0.0375,0.0,0.108,0.552,116.0,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4YNVHQrwx6WD4lgEZPF2c1,Kahit Di Ko Sabihin,2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,1sdF6fJHVpgNKngmcfEr2i,251866,2021-05-06,44,0.788,0.612,4,-6.477,1,0.0631,0.379,0.000388,0.268,0.605,78.007,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7cHycXGo5HnVQ5NkI3dLWK,Baliw,0jKQrxK2zHqxyOAyIMrUQt,SUD,60jvhHVlmuAmEzdjRpkvue,218983,2019-08-30,55,0.65,0.601,8,-9.131,1,0.0265,0.135,0.000778,0.294,0.63,108.016,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4sYZHEiueAYM5klpUbVNyk,What?,3g7vYcdDXnqnDKYFwqXBJP,SB19,18g914rk7rcJP0o4uhz8uE,270192,2021-03-09,53,0.561,0.856,6,-3.71,0,0.19,0.0575,0.0,0.0728,0.507,95.975,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4vzeUBBrBfZQfGNMiUe2GW,Tanan,3zMIe4QuRLRn7JDkxBeENc,VNCE,3hOe2QCvvuAVc1C3TJTajn,150296,2020-05-04,59,0.886,0.247,2,-11.561,1,0.114,0.478,0.0436,0.108,0.518,115.095,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4ZYdtbaKQsa5jSeQYjKoop,KNOW ME,4B65DA1kjKLdgTJydNNDHB,8 Ballin',6bGyTXe3kD6yNgUc2RBy9t,273600,2021-06-18,0,0.772,0.633,7,-6.165,0,0.0742,0.102,0.0,0.117,0.341,99.982,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
25C9ngwHMmgSi5JQ4XzqfU,BKN,3B7PJc39pUzjR04fEUhw89,Modern Day Dream,6OB6aGpemNzfl3KK0laA3E,278873,2021-01-22,5,0.662,0.501,10,-8.731,1,0.0287,0.00363,0.000198,0.0824,0.465,109.979,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0V9rj37SqxF06EOV809odq,Di Ka Sayang,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,272Ej3MRWKl2sMQ284qyxr,254000,2020-11-06,56,0.544,0.781,8,-4.86,1,0.0352,0.00781,8.38e-05,0.132,0.422,124.869,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
4ja2gzrNh9VNigzoXfmbwD,Mariposa,0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,0vpGo2ef7QNOKQHtd7qZeh,210000,2019-08-28,74,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1OrPpim6Gl4rmRrHlyUjCn,Ulap,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,3pDZhi35k1EzRx4zzwVaVY,405738,2020-09-13,0,0.655,0.385,1,-8.967,0,0.0355,0.398,0.00564,0.112,0.429,120.016,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
203aQE6IWDDlMqFCekekFl,White Rabbit,17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,4M3r6GYpsRHGCLpl9r02Wa,200500,2020-10-31,33,0.824,0.511,4,-6.871,1,0.199,0.0793,0.000632,0.12,0.778,115.969,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0UtXRyrstA3w34nBTHWpnq,Di Maalala (Anong Ginagawa Mo Sakin),0Y1nDqnjExJXZo4SYuzpgI,RC,7K1D8F4nrLsVKTlLl9yQ7j,150942,2020-05-29,0,0.823,0.457,7,-10.09,1,0.21,0.691,9.05e-05,0.127,0.394,133.957,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
397rWxiyHbFaLNk1TMkFVA,Hanggang Magdamag,6dUNqeoYwqEtpuCTSwrNbO,ambo dolores,7tibceb2YhoEXwIBtGQuJp,288192,2019-09-20,30,0.602,0.466,0,-12.915,0,0.0375,0.0899,0.744,0.286,0.435,120.729,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1CQkw5drxvT6ABa69kQF2f,Mainam,3t80c7XZFuKcSUVyvpI6d3,Crakky,1oIJnWBTj67RPsxjcc53kj,245932,2020-10-19,6,0.688,0.488,9,-9.265,1,0.102,0.844,0.000744,0.117,0.949,79.973,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
17RgTZudEsdSX1Ngm5h7W8,Atin Ang Gabi,2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,5nVmxNBrhSyhVVdgPTzYYk,207908,2021-09-16,32,0.69,0.6,7,-10.783,1,0.0455,0.0971,1.06e-06,0.219,0.642,113.047,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0yRXPoZx4gkGUYDqNwEGOM,Marikit,6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,0GzYowLMSHYRj0rP6fBXGF,263333,2020-05-21,0,0.806,0.594,11,-7.671,1,0.0748,0.577,0.0,0.098,0.787,143.016,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
2SFhHDhSlwMiB79RQABLsU,Maibalik,6MCW0S6GvMj7QaaH9sckgi,JBK,177oEaO2ypB58gMDHgt4lp,251672,2018-09-28,41,0.592,0.39,10,-8.89,1,0.0298,0.761,0.0,0.113,0.268,137.992,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7hRtCgciuKlLFaLKbFQpE9,Let's Morning the Night,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,63pYV2UTGBPr8QuPVZoiju,209968,2021-06-17,43,0.685,0.606,6,-5.94,0,0.0427,0.527,0.000603,0.115,0.392,83.453,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7uyySQpbpaWE6Iw44wTFwA,Paraya,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,5uRMpLmxh0kUcuCtoqk5Sj,295594,2021-02-17,29,0.425,0.573,8,-6.678,1,0.0323,0.494,0.0,0.0935,0.271,149.223,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
6LNDQxXTGzdylB3fee0lvo,feelings.,0sNMKp05C93Igheq985SvO,Mac Mafia,1kb1MiqbCUt8ojfsuCKGGJ,257560,2020-07-24,50,0.699,0.453,11,-11.425,0,0.42,0.379,0.0,0.106,0.759,82.123,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
5p70OUKixtLRpnK5uSdqro,Love Goes,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,221544,2020-07-31,47,0.714,0.663,0,-5.596,1,0.102,0.196,0.0,0.486,0.681,89.984,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1ojVx5LnVcBCGYPL7QC5eW,Umaasa,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4icBARf3NUeP5SfMRMQOHU,261500,2020-05-19,55,0.633,0.386,2,-9.989,1,0.0345,0.153,0.0,0.0768,0.316,120.267,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
3aapMPHwNVLPs1aLyITsvT,Kung Sabagay,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,65t1pZEsyB6olC7bCgtYOF,211071,2020-08-28,37,0.591,0.253,4,-7.532,1,0.0318,0.923,0.0,0.1,0.299,149.383,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7gUQFe3Hx5cf8tWZ8XpWy5,260638,2020-07-01,53,0.448,0.51,0,-8.046,1,0.0289,0.694,0.0,0.188,0.325,155.88,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0GHR9XDrf3j7OI9GWy4915,Uuwian,3FwNjtXQCdxpDOXmgJQGnG,Emman,4nVkVB3JLkMF8WkS5RD1ck,200104,2020-07-30,0,0.599,0.364,7,-14.097,1,0.0379,0.288,0.0346,0.1,0.106,120.001,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
5Gm6YoDs8N2WznOpASSB5P,Go Up,3g7vYcdDXnqnDKYFwqXBJP,SB19,7cnW5rl7F9OkVxqbcJPNCq,189100,2019-07-19,0,0.704,0.944,0,-2.308,0,0.042,0.423,0.0,0.132,0.913,125.996,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
6p8f5FM1ZQYl5dQBPneHsO,Akong Damgo,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,3ljfxlTW42UYxQ7A62SGTB,221974,2021-01-07,34,0.716,0.621,1,-6.644,1,0.0291,0.725,0.121,0.113,0.194,119.069,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1NFpHhc0nSUIrWYskAwDRn,K(NO)W MORE,07jK4mtZH4MyWIK92NcJtS,4TH IMPACT,3czeM78jNxBk9s3T7Sa0kx,211418,2020-03-18,29,0.554,0.676,10,-6.686,0,0.126,0.0188,9.14e-06,0.089,0.659,121.501,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,3twC225hfx6FrfrGAO3zvF,182750,2019-12-25,43,0.715,0.927,0,-2.12,1,0.0604,0.0176,0.0,0.34,0.792,119.974,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
6zLTZHZBoNsU5rwGpQBzXs,DYWB (Drink Your Water Bitch),6HqBqtvU8rn9FuGl11NPIW,mimiyuuuh,6C7zaOoqiC4tXJcINmsH2Z,164493,2020-10-10,8,0.948,0.709,11,-5.596,1,0.0856,0.0521,0.00356,0.0834,0.474,120.075,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7rqRrbZ8tyfnmY46hKBtP1,Magikero,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,2VOhcTu5Tg2luxS5Szj84C,224210,2020-09-17,36,0.653,0.639,11,-6.385,0,0.0365,0.403,0.127,0.0571,0.312,75.981,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,4h5wKpTXHfEeYYZIIVOC8g,211278,2020-02-03,59,0.692,0.656,7,-7.452,0,0.0744,0.554,0.0,0.194,0.668,82.985,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0T5YuSycrU4Rsnwdq8jOld,Another Try,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,4XRVsF7A3GLi0cfuYKwVAt,225000,2019-07-19,38,0.485,0.246,8,-15.987,1,0.0488,0.347,1.5e-05,0.37,0.131,79.793,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
13pv5UWJttg8NNplCaaOYh,Binibini,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5vBydjf2nb8fTPij4rYb2D,137717,2020-03-18,51,0.851,0.352,0,-12.376,0,0.0749,0.737,0.0,0.121,0.536,115.028,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1N0yX1ECt0H4ZvxV1ogXJ8,Pagsuko,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,2ISMIFg2oSwy2QvJgP9kFp,324927,2020-05-14,9,0.791,0.417,9,-7.518,1,0.0698,0.448,0.000498,0.189,0.518,88.955,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,64,0.797,0.447,8,-8.452,1,0.28,0.146,0.0,0.0877,0.645,79.003,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
5gtV3gSgfX1exeKgeceHR0,Bisayang Gwapito,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,4J2G9TlVakCI1KY3PPKfcy,180000,2020-01-07,37,0.8,0.521,8,-7.62,0,0.0384,0.342,0.245,0.114,0.22,104.028,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,0iqkVK6sTXi7DZWWOeKy8Q,PDL,79UXZq6nXVVBpZgWWxb9Gq,214606,2018-09-26,64,0.595,0.57,5,-6.232,0,0.12,0.104,0.0,0.0899,0.721,84.929,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0LAh3hfeuUekvLm3Nq6MmA,Love Goes - EDM Version,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,215000,2020-07-31,44,0.718,0.78,9,-4.142,0,0.0557,0.103,0.0,0.354,0.762,94.977,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
7Ii1D6ZXZwDfIPQAKtI736,Di Na Kita Pipilitin,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,6rPL3vaxvoyJ81EvUjVl0c,253230,2019-10-04,29,0.305,0.789,9,-6.085,1,0.0492,0.00339,0.000631,0.29,0.286,164.859,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,57,0.705,0.499,7,-8.554,1,0.0714,0.317,1.64e-05,0.131,0.5,79.992,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,20,0.87,0.483,8,-7.441,1,0.297,0.281,0.0,0.0526,0.611,100.012,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4AaygWd1ZnCzZ4ak9EM23s,304664,2019-07-26,60,0.677,0.433,8,-8.518,1,0.037,0.545,0.0,0.105,0.498,134.006,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
2HMGvKmfmqJlelVn8SLqLm,Tilaluha,3g7vYcdDXnqnDKYFwqXBJP,SB19,0rLeQeWvcyvq5trypv3cEP,237428,2018-10-26,0,0.471,0.457,0,-6.852,0,0.0278,0.828,0.000105,0.144,0.216,139.904,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5wc853BF5VXMkP8kQGUPT5,139180,2019-09-15,56,0.817,0.297,1,-13.695,1,0.0553,0.722,0.0,0.101,0.443,100.031,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1Xg76rrdXgjYcg8sHRjr3W,Pinay Na Sobrang Fine,3Ly8yKs8JYWtEURid2w3Mw,Kyle Zagado,3HGkqWyHYOfkbrPZx17yU0,219850,2020-01-07,49,0.763,0.496,5,-7.022,0,0.0409,0.276,1.48e-06,0.0912,0.726,87.986,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,74a7YyH2hgbQYyLHJVSak1,275485,2019-06-21,47,0.477,0.202,8,-9.764,1,0.0314,0.788,0.00052,0.0861,0.272,131.358,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5O0pI2YEwQiqm5DDI3J501,220813,2018-07-16,23,0.515,0.715,4,-4.04,0,0.046,0.277,0.0,0.0725,0.416,141.772,1XZziwW7BJQEBHewndZYx1,Trending OPM Hits 2022
