artist_id,artist_name,total_followers,genres,popularity
5CiGnKThu5ctn9pBxv7DGa,benny blanco,905227,"['electropop', 'pop', 'pop rap']",71
5qRSs6mvI17zrkJpOHkCoM,iKON,3295956,"['k-pop', 'k-pop boy group']",64
1klFdLh3pak3eOtJP0styY,Triple H,504604,['k-pop'],38
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,40573,['acoustic opm'],27
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1816523,"['opm', 'pinoy indie', 'pinoy rock']",55
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6720457,"['emo rap', 'rap']",71
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,241460,"['edm', 'electro house', 'house', 'pop dance', 'tropical house']",66
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,486146,"['acoustic pop', 'neo mellow', 'viral pop']",63
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2034982,"['australian pop', 'pop']",73
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1190025,"['boy band', 'dance pop', 'pop', 'post-teen pop']",61
6MXu7TWZnmykwkXiRJeUMh,Imago,721926,"['opm', 'pinoy rock', 'pop rock']",46
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,73701,['opm'],41
0Vw76uk7P8yVtTClWyOhac,HONNE,1389860,"['pop', 'uk pop']",66
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2115152,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",62
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,169132,"['dutch house', 'dutch pop']",65
6auWB5YAlcKaHyrbTH66nd,No Rome,180179,['indietronica'],52
65XA3lk0aG9XejO8y37jjD,the bird and the bee,160618,"['indie pop', 'la indie']",44
1foL9hLC9M6U94dINtOYfb,Girls' Generation-Oh!GG,185916,"['k-pop', 'k-pop girl group']",40
2X97ZAqRKRMYFIDqtvGgGc,Silk City,76785,['edm'],57
4AVFqumd2ogHFlRbKIjp1t,Alesso,3815476,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",75
2NdeV5rLm47xAvogXrYhJX,Ciara,5682609,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",69
30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,558877,['opm'],48
3MZsBdqDrRTJihTHQrO6Dq,Joji,5784578,"['alternative r&b', 'viral pop']",78
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4336515,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
0n4a5imdLBN24fIrBWoqrv,Because,494785,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,8771399,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",75
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,9096043,"['emo rap', 'lgbtq+ hip hop']",81
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,831657,"['opm', 'pinoy indie']",52
55Aa2cqylxrFIXC767Z865,Lil Wayne,12101569,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",85
5HIZU0JzM0AgfItVOm4E08,This Band,1569052,['opm'],49
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4577561,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",71
2TwRMSibtKhC7ZGypSl1el,Drei Rana,32619,"['acoustic opm', 'opm']",26
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,17124,['pinoy indie'],26
3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,329596,['opm'],43
4q3ewBCX7sLwd24euuV69X,Bad Bunny,48977809,"['latin', 'reggaeton', 'trap latino']",100
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,8153513,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",81
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5281132,"['dance pop', 'pop']",81
5Z1CCuBsyhEHngq3U5IraY,Westlife,2905248,"['boy band', 'dance pop', 'europop']",68
2auC28zjQyVTsiZKNgPRGs,RM,9638958,['k-rap'],64
2cWZOOzeOm4WmBJRnD5R7I,Normani,1934437,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68
1dfeR4HaWDbWqFHLkxsg1d,Queen,41508896,"['classic rock', 'glam rock', 'rock']",83
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,1399580,"['k-pop', 'k-pop girl group']",62
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,24195,[],46
4gOc8TsQed9eqnqJct2c5v,K/DA,1603148,['k-pop girl group'],65
3HqSLMAZ3g3d5poNaI7GOU,IU,6987050,['k-pop'],71
250b0Wlc5Vk0CoUsaCY84M,JENNIE,2398621,['k-pop'],60
042sjIstxjQz7xhDkEayIE,Lavaado,10069,[],23
20sxb77xiYeusSH8cVdatc,Meek Mill,6179924,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,146918,"['opm', 'pinoy indie']",44
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,964299,"['dance pop', 'pop']",74
3KovZIDNYgQY8chiNZo2ZF,Just Hush,307462,"['opm', 'pinoy r&b', 'pinoy trap']",50
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,4004325,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",69
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,1309337,"['adult standards', 'easy listening', 'lounge']",65
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1378610,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",61
4x1nvY2FN8jxqAFA0DA02H,John Lennon,4884330,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",68
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,208170,"['adult standards', 'brill building pop', 'classic girl group', 'soul']",55
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,403914,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",55
0MHgLfmQdutffmvWe5XBTN,Burl Ives,70687,"['adult standards', 'american folk revival', 'lounge']",40
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1804069,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",69
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,960,['opm'],31
7K78lVZ8XzkjfRSI7570FF,José Feliciano,285577,"['latin pop', 'puerto rican pop']",61
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,731639,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",60
4ivXbUYuZslF08Ca5EuJGc,Kithara,9810,['opm'],22
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,795453,"['album rock', 'art rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",57
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,6615510,"['adult standards', 'rock-and-roll', 'rockabilly']",75
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,9317,['acoustic opm'],30
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,4822257,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",74
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1507169,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",68
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,303935,"['classic opm', 'opm']",46
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,6953514,"['dance pop', 'pop', 'post-teen pop']",76
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,2355,['pinoy singer-songwriter'],14
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,5637200,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",74
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,207128,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",48
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,113446,"['classic uk pop', 'europop', 'new wave pop', 'rock-and-roll', 'rockabilly']",50
293zczrfYafIItmnmM3coR,Chuck Berry,1604606,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']",63
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,789241,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",53
72nLe76yBFSlP6VBzME358,SHAUN,320055,['k-pop'],60
3KwmxIhSe9UTSEF37kwngR,SHAED,151775,"['electropop', 'pop']",60
0iqkVK6sTXi7DZWWOeKy8Q,PDL,120542,"['pinoy hip hop', 'pinoy r&b']",50
5KnoVkIUGmK0PiDKMjz2LM,Feder,189832,"['new french touch', 'tropical house']",59
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,56388,['brazilian gospel'],30
6ioOEWNNGK40H8xrGj6XPW,XYLØ,305380,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']",52
01pKrlgPJhm5dB4lneYAqS,Sigma,291950,"['dance pop', 'dancefloor dnb', 'drum and bass', 'house', 'pop dance', 'tropical house', 'uk dance']",61
1z7b1Pr1rSlvWRzsW3HOrS,Russ,4419218,"['hawaiian hip hop', 'rap']",77
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,526203,['piano rock'],68
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6532348,"['melodic rap', 'rap', 'trap']",80
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,447446,"['dark clubbing', 'destroy techno']",70
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,5848493,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",77
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,9567647,"['pop', 'uk pop']",76
4sTQVOfp9vEMCemLw50sbu,Galantis,3230080,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",75
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,124492,['opm'],37
2KC9Qb60EaY0kW4eH68vr3,ITZY,4203024,['k-pop girl group'],71
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2541026,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",70
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1997973,"['british indie rock', 'modern rock', 'pop', 'rock']",70
7bT6URJrhJleZUfkrysELD,Armi Millare,11854,['pinoy singer-songwriter'],29
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,12740,"['opm', 'pinoy indie']",42
43CiK1548VVp2DT95joswS,Billy Crawford,14340,"['opm', 'pinoy r&b']",34
1MIVXf74SZHmTIp4V4paH4,Mabel,1604114,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",71
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,6254785,"['boy band', 'dance pop', 'pop', 'post-teen pop']",74
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,6326140,"['k-pop', 'k-pop boy group']",78
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,2450040,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']",70
5qa31A9HySw3T7MKWI9bGg,FLETCHER,610688,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",66
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,659139,"['contemporary country', 'country', 'texas country']",73
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,97504,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",48
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4022642,"['bedroom pop', 'pop']",77
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,10976153,"['lgbtq+ hip hop', 'pop']",83
57RB9qdhVRreynzLJ5tPkD,Avery,92,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,1490388,"['k-pop', 'k-pop girl group']",62
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,860092,"['dance pop', 'europop', 'soft rock']",62
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,222918,"['opm', 'pinoy r&b']",55
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,923385,"['alternative pop rock', 'pop']",73
70ljCILl0aVXitf3K39YvT,Join The Club,269217,"['opm', 'pinoy indie', 'pinoy rock']",46
56oDRnqbIiwx4mymNEv7dS,Lizzo,4647799,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",79
6vCnF48qqPHgVMBEvcbgkU,CLR,125247,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",51
6gcteR920pLEynlHzjSRYd,Kiyo,458103,"['opm', 'pinoy hip hop', 'tagalog rap']",56
5DuzBeOgFwViFcv00Q5PFb,WINNER,2306688,"['k-pop', 'k-pop boy group']",56
2UeuiDT17tm6ljs9D4bSMX,Agsunta,533284,"['opm', 'pinoy rock']",49
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",8825333,"['hip hop', 'rap']",84
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,944315,"['pop r&b', 'st louis rap']",60
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,17205,"['hollywood', 'show tunes']",49
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,322621,"['hollywood', 'vapor pop']",61
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,96979,"['broadway', 'disney', 'hollywood', 'movie tunes', 'orchestral soundtrack', 'show tunes']",59
50co4Is1HCEo8bhOyUWKpn,Young Thug,7236675,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",84
7cVZApDoQZpS447nHTsNqu,LeeHi,1331287,['k-pop'],65
41qil2VaGbD194gaEcmmyx,Will Smith,833286,"['hip hop', 'pop rap']",65
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,1466335,['k-pop'],63
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1904448,"['canadian hip hop', 'pop']",70
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,101633,['pinoy indie'],46
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,266995,"['opm', 'tagalog rap']",41
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58588,[],43
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,252448,"['jawaiian', 'kaneka', 'pacific islands pop']",57
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,131337,"['black americana', 'country rap']",59
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,27077,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",37
0YrWkiT8pKvEu71t5Yllj7,Arvey,42689,['pinoy hip hop'],37
71hhKLR9oCOsHLdRIoQ5OU,King Badger,158433,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",44
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,510323,['indonesian pop'],55
6USMTwO0MNDnKte5a5h0xx,Y2K,281347,['pop rap'],63
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,44269,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",31
4qIVPF0s71ZYW3qzhu5GkF,Kina,719526,['sad lo-fi'],68
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,5156006,"['melodic rap', 'pluggnb', 'rap']",78
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1323891,"['opm', 'pinoy hip hop', 'tagalog rap']",62
2NjfBq1NflQcKSeiDooVjY,Tones And I,2961577,"['australian pop', 'pop']",72
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6598360,"['dance pop', 'houston rap', 'pop', 'trap queen']",81
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,190011,"['opm', 'pinoy r&b']",45
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,324066,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",39
6C4irZ60X8G7UimMRQiCcg,X1,348726,['k-pop'],40
3g7vYcdDXnqnDKYFwqXBJP,SB19,494694,"['opm', 'pinoy idol pop']",57
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,400583,['opm'],49
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2637542,"['contemporary country', 'country', 'pop']",72
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1966076,['k-pop'],55
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,243383,['opm'],40
4ofCBoyEiGSePFAG500xev,Regard,183650,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",72
3lFMRWaEWZlfXdBig97kks,Nik Makino,278903,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",52
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,673156,"['pop rap', 'rhode island rap']",67
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,6885214,"['emo', 'pop punk']",77
4jpsw9CQS439N0B7SecMgf,Ant Saunders,84754,"['chill r&b', 'pop']",53
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,349170,"['alt z', 'canadian contemporary r&b', 'pop']",67
7xX15v6ahAkcT14kHfB9wB,True Damage,108866,['k-rap'],48
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,389606,"['hollywood', 'show tunes']",68
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,9806,[],27
1SrWbIDP84JcSDr0oTBAQw,Matthaios,861828,"['opm', 'pinoy hip hop', 'tagalog rap']",53
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,97683,"['hollywood', 'show tunes']",62
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,75439,"['disney', 'hollywood']",63
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,27077,"['hollywood', 'movie tunes', 'show tunes']",60
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,22783,['hollywood'],57
70kkdajctXSbqSMJbQO424,Kacey Musgraves,1133067,"['contemporary country', 'country dawn', 'pop', 'texas country']",69
2SrSdSvpminqmStGELCSNd,Stormzy,2493719,"['grime', 'uk hip hop']",71
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,700436,"['alternative r&b', 'melodic rap', 'pop', 'pop rap']",67
4sEykiNSzZbkFkNXTb1bVd,Hotdog,49160,"['classic opm', 'manila sound', 'opm']",39
1vVHevk2PD45epYnDi9CCc,Jack Stauber,1263732,['pittsburgh indie'],61
51Blml2LZPmy7TTiAg47vQ,U2,9782597,"['irish rock', 'permanent wave', 'rock']",76
6gbGGM0E8Q1hE511psqxL0,Ray J,711940,"['pop rap', 'r&b', 'urban contemporary']",55
391oLRVmoTkumiN79HkTWu,Darlene Love,44564,"['adult standards', 'brill building pop', 'lounge']",38
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,5473535,"['k-pop', 'k-pop girl group']",64
790FomKkXshlbRYZFtlgla,KAROL G,24870943,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",87
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,7952097,"['melodic rap', 'rap', 'trap']",80
4r63FhuTkUYltbVAg5TQnk,DaBaby,9663416,"['north carolina hip hop', 'rap', 'trap']",83
4Gso3d4CscCijv0lmajZWs,Don Toliver,2155013,"['pop', 'rap', 'trap']",79
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,19045261,"['dance pop', 'pop']",88
4vxaQs6vK54nK89J1VtLex,PUBLIC,185021,['indie rockism'],60
4LLpKhyESsyAXpc4laK94U,Mac Miller,7549131,"['hip hop', 'pittsburgh rap', 'rap']",82
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1987719,"['boy band', 'hip hop', 'rap']",69
2kxP07DLgs4xlWz8YHlvfh,NIKI,1541122,"['indonesian r&b', 'pop']",72
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,5698956,"['disco', 'mellow gold', 'soft rock']",75
3gz6bSc7rsT9g4cB7r4xac,Young Vito,589,[],1
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,58847,"['pinoy hip hop', 'tagalog rap']",36
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1171466,"['k-pop', 'k-rap', 'korean r&b']",58
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,531736,"['art pop', 'indie pop']",63
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,10577153,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82
4ETSs924pXMzjIeD6E9b4u,Surfaces,836910,"['bedroom soul', 'pop']",71
060TqET6tyyfAQLXDyIDD8,Raf Davis,40769,"['pinoy hip hop', 'pinoy trap']",46
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3124282,"['mellow gold', 'soft rock']",66
6bmlMHgSheBauioMgKv2tn,Powfu,1067830,['sad rap'],72
3PDFGpPl4ienSn5Vwisfrh,Flow G,706049,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",62
7dxr6AabRWhsfYRyVJlErK,MC Einstein,70449,"['pinoy hip hop', 'tagalog rap']",50
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,703753,"['alt z', 'nz pop', 'pop']",67
3JsHnjpbhX4SnySpvpa9DK,V,7688048,"['j-division', 'korean ost']",68
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,497722,['gen z singer-songwriter'],58
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,3409707,"['ccm', 'christian alternative rock', 'christian music', 'worship']",69
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,2045290,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",66
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,861026,"['melodic rap', 'pop rap', 'rap', 'slap house']",71
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,275040,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",52
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,459414,"['k-pop', 'korean pop']",57
0xRXCcSX89eobfrshSVdyu,MEDUZA,526155,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",73
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,101516,"['opm', 'pinoy hip hop', 'tagalog rap']",51
3FwNjtXQCdxpDOXmgJQGnG,Emman,241165,"['pinoy hip hop', 'tagalog rap']",45
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,3837775,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",74
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,147441,['tropical house'],64
3O5HD95HTEPgoPFOjAb7yV,DripReport,97735,['viral rap'],55
2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,33570,[],51
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,3539723,"['k-pop', 'k-pop girl group']",72
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,1639826,"['ccm', 'christian alternative rock', 'christian music', 'worship']",62
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,173073,"['australian pop', 'dance pop', 'pop', 'tropical house', 'uk pop']",66
6nfDaffa50mKtEOwR8g4df,GOT7,5921795,"['k-pop', 'k-pop boy group']",67
3ybZTNrlK0QhL4rBxfLHOc,Gaho,295276,"['k-pop', 'korean pop']",54
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,182450,[],58
59IohbmVWokN339BcxYt1S,Danzz,198,[],2
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,13917462,"['alt z', 'electropop', 'pop']",79
3qNVuliS40BLgXGxhdBdqu,TAEYEON,2466051,['k-pop'],68
19POcrtA9EM2Bvlgf19VPu,Brian Pepito,1263,"['bisaya rap', 'vispop']",38
1IFBgp2dkXquUYSNEY6hK7,Soulthrll,12904,"['bisaya rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap', 'vispop']",42
27CDb3SwK4OdTI0YrGR9vH,Tanya Manalang,1425,[],32
5TnQc2N1iKlFjYD7CPGvFc,DAY6,2780484,"['k-pop', 'k-pop boy group']",64
4YXNoMVTHRt01jYaKXTumJ,Raiden,53700,['korean electronic'],53
76BiSFOr2qBMR7TtLxOG5o,Gian Magdangal,811,[],26
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,8660623,['k-rap'],66
7f4ignuCJhLXfZ9giKT7rH,NCT 127,5338127,"['k-pop', 'k-pop boy group']",69
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,158341,['melodic rap'],59
6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,64639,"['pinoy hip hop', 'tagalog rap']",43
52gTrzyF0DyfkFl1DQz9Oq,Music Hero,99599,['opm'],47
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,290763,"['alt z', 'pop']",64
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,2433054,['k-pop'],63
0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,197989,"['alternative r&b', 'chill r&b', 'pop']",60
7uDdl5V5AETSFY7K3muu22,Arthur Nery,1553580,['opm'],69
19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,15418,[],31
1slszTGbkp1uNnI6G5uD0X,BANG YE DAM,157926,[],43
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,105829,['nz pop'],64
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,70573,['jawaiian'],53
3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,35649,"['opm', 'pinoy indie', 'pinoy r&b']",54
0u6GtibW46tFX7koQ6uNJZ,Topic,175589,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",74
7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,8560,"['pinoy hip hop', 'tagalog rap']",34
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,6851393,"['k-pop', 'k-pop boy group']",75
2dIgFjalVxs4ThymZ67YCE,Stray Kids,8106943,"['k-pop', 'k-pop boy group']",79
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,2997458,"['k-pop', 'korean mask singer']",61
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,168231,['chill r&b'],57
2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,928,['pinoy singer-songwriter'],26
0NIPkIjTV8mB795yEIiPYL,Wallows,2331437,"['indie pop', 'modern rock', 'pop']",71
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,632666,['k-pop'],52
36cIRruPdUPW82OmPWVUQ7,Michael Bars,3168,[],21
6741jcSlgsv0M3B4ruIPS5,EXO-SC,1081730,['k-pop boy group'],45
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,77123,[],54
5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,1899,[],30
2IDLDx25HU1nQMKde4n61a,Rich Brian,2014003,['indonesian hip hop'],70
5GoU6Zkbt3w10nTYq6vBQh,Twenty-Nine Eleven,13579,[],23
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,2155790,"['deep underground hip hop', 'kentucky hip hop', 'rap']",88
